
**********************************************
Real-time propagation in 3D, OPTION = 2
MPI nodes = 8, OMP threads = 16, cores = 128
**********************************************

Interactions
Contact: Natoms = 1.50000000000e+05, as = 7.600000e+01 * a0, G = 1.365327e+04, G * par = 2.730654e+04
Three-body: K3 =  0.000000e+00, g3 = 0.000000e+00
Regular DDI: add = 1.101000e+02 * a0, GD = 4.721954e+03, GD * par =  9.443909e+03, edd = 1.448684e+00
     Dipolar cutoffs Rcut = 6.070809e+00, Lcut = 1.950215e+02

QF = 1, QDEPL = 0: h2 = 1.717839e+05, h4 = 0.000000e+00
        q3 = 0.000000e+00, q5 = 4.378376e+00

GRAD = 0

Trap parameters
GAMMA = 0.000000e+00, NU = 0.000000e+00, LAMBDA = 0.000000e+00
Parameters of rotation: OMEGA = 0.000000e+00, OMEGA * par = 0.000000e+00

Space discretization: NX = 128, NY = 128, NZ = 128
                      DX = 3.047211e+00, DY = 9.485639e-02, DZ = 9.485639e-02
      Unit of length: aho = 5.552380e-07 m

Time discretization: NITER = 5000 (NSNAP = 2000)
                     DT = 4.498867e-03

Initial state: file ./imag3d-finalpsi.bin
ADD_VORTICES = 0, ADD_RANDOM_PHASE = 0


MUREL = 1.000000e-12, MUEND=1.000000e+05

-------------------------------------------------------------------
Snap      Na             QD             mu             <r>
-------------------------------------------------------------------
0         1.41692304261e+05   0.000000e+00   -2.970854e+00  1.735368e+01  
1         1.41692293762e+05   0.000000e+00   -2.972613e+00  1.735367e+01  
2         1.41692270231e+05   0.000000e+00   -2.974886e+00  1.735367e+01  
3         1.41692233986e+05   0.000000e+00   -2.977363e+00  1.735366e+01  
4         1.41692184994e+05   0.000000e+00   -2.979781e+00  1.735366e+01  
5         1.41692123871e+05   0.000000e+00   -2.981954e+00  1.735366e+01  
6         1.41692050707e+05   0.000000e+00   -2.983760e+00  1.735366e+01  
7         1.41691966171e+05   0.000000e+00   -2.985131e+00  1.735365e+01  
8         1.41691870457e+05   0.000000e+00   -2.986028e+00  1.735365e+01  
9         1.41691764235e+05   0.000000e+00   -2.986443e+00  1.735366e+01  
10        1.41691647779e+05   0.000000e+00   -2.986399e+00  1.735366e+01  
11        1.41691521847e+05   0.000000e+00   -2.985932e+00  1.735366e+01  
12        1.41691386799e+05   0.000000e+00   -2.985078e+00  1.735366e+01  
13        1.41691243214e+05   0.000000e+00   -2.983857e+00  1.735367e+01  
14        1.41691091630e+05   0.000000e+00   -2.982274e+00  1.735368e+01  
15        1.41690932728e+05   0.000000e+00   -2.980315e+00  1.735369e+01  
16        1.41690766546e+05   0.000000e+00   -2.977950e+00  1.735370e+01  
17        1.41690593692e+05   0.000000e+00   -2.975151e+00  1.735371e+01  
18        1.41690414675e+05   0.000000e+00   -2.971914e+00  1.735373e+01  
19        1.41690229764e+05   0.000000e+00   -2.968269e+00  1.735375e+01  
20        1.41690039349e+05   0.000000e+00   -2.964287e+00  1.735377e+01  
21        1.41689843817e+05   0.000000e+00   -2.960075e+00  1.735380e+01  
22        1.41689643449e+05   0.000000e+00   -2.955760e+00  1.735383e+01  
23        1.41689438642e+05   0.000000e+00   -2.951475e+00  1.735386e+01  
24        1.41689229756e+05   0.000000e+00   -2.947349e+00  1.735390e+01  
25        1.41689017086e+05   0.000000e+00   -2.943493e+00  1.735395e+01  
26        1.41688801108e+05   0.000000e+00   -2.939992e+00  1.735399e+01  
27        1.41688582044e+05   0.000000e+00   -2.936912e+00  1.735405e+01  
28        1.41688360431e+05   0.000000e+00   -2.934291e+00  1.735411e+01  
29        1.41688136459e+05   0.000000e+00   -2.932146e+00  1.735417e+01  
30        1.41687910685e+05   0.000000e+00   -2.930478e+00  1.735424e+01  
31        1.41687683289e+05   0.000000e+00   -2.929273e+00  1.735432e+01  
32        1.41687454811e+05   0.000000e+00   -2.928508e+00  1.735440e+01  
33        1.41687225407e+05   0.000000e+00   -2.928154e+00  1.735449e+01  
34        1.41686995579e+05   0.000000e+00   -2.928176e+00  1.735459e+01  
35        1.41686765480e+05   0.000000e+00   -2.928541e+00  1.735469e+01  
36        1.41686535602e+05   0.000000e+00   -2.929215e+00  1.735480e+01  
37        1.41686306085e+05   0.000000e+00   -2.930165e+00  1.735491e+01  
38        1.41686077373e+05   0.000000e+00   -2.931360e+00  1.735504e+01  
39        1.41685849588e+05   0.000000e+00   -2.932771e+00  1.735516e+01  
40        1.41685623161e+05   0.000000e+00   -2.934370e+00  1.735530e+01  
41        1.41685398198e+05   0.000000e+00   -2.936132e+00  1.735544e+01  
42        1.41685175083e+05   0.000000e+00   -2.938032e+00  1.735559e+01  
43        1.41684953892e+05   0.000000e+00   -2.940048e+00  1.735575e+01  
44        1.41684734949e+05   0.000000e+00   -2.942159e+00  1.735591e+01  
45        1.41684518314e+05   0.000000e+00   -2.944346e+00  1.735608e+01  
46        1.41684304354e+05   0.000000e+00   -2.946590e+00  1.735625e+01  
47        1.41684093196e+05   0.000000e+00   -2.948875e+00  1.735643e+01  
48        1.41683885141e+05   0.000000e+00   -2.951184e+00  1.735662e+01  
49        1.41683680204e+05   0.000000e+00   -2.953505e+00  1.735681e+01  
50        1.41683478586e+05   0.000000e+00   -2.955822e+00  1.735700e+01  
51        1.41683280304e+05   0.000000e+00   -2.958123e+00  1.735721e+01  
52        1.41683085536e+05   0.000000e+00   -2.960397e+00  1.735742e+01  
53        1.41682894281e+05   0.000000e+00   -2.962631e+00  1.735763e+01  
54        1.41682706700e+05   0.000000e+00   -2.964817e+00  1.735785e+01  
55        1.41682522812e+05   0.000000e+00   -2.966944e+00  1.735807e+01  
56        1.41682342731e+05   0.000000e+00   -2.969003e+00  1.735830e+01  
57        1.41682166472e+05   0.000000e+00   -2.970987e+00  1.735853e+01  
58        1.41681994135e+05   0.000000e+00   -2.972887e+00  1.735877e+01  
59        1.41681825710e+05   0.000000e+00   -2.974698e+00  1.735901e+01  
60        1.41681661250e+05   0.000000e+00   -2.976413e+00  1.735926e+01  
61        1.41681500759e+05   0.000000e+00   -2.978026e+00  1.735951e+01  
62        1.41681344260e+05   0.000000e+00   -2.979533e+00  1.735976e+01  
63        1.41681191703e+05   0.000000e+00   -2.980929e+00  1.736002e+01  
64        1.41681043065e+05   0.000000e+00   -2.982211e+00  1.736028e+01  
65        1.41680898312e+05   0.000000e+00   -2.983378e+00  1.736055e+01  
66        1.41680757403e+05   0.000000e+00   -2.984427e+00  1.736082e+01  
67        1.41680620284e+05   0.000000e+00   -2.985354e+00  1.736109e+01  
68        1.41680486879e+05   0.000000e+00   -2.986157e+00  1.736136e+01  
69        1.41680357121e+05   0.000000e+00   -2.986835e+00  1.736164e+01  
70        1.41680230917e+05   0.000000e+00   -2.987388e+00  1.736193e+01  
71        1.41680108200e+05   0.000000e+00   -2.987818e+00  1.736221e+01  
72        1.41679988847e+05   0.000000e+00   -2.988129e+00  1.736250e+01  
73        1.41679872807e+05   0.000000e+00   -2.988323e+00  1.736279e+01  
74        1.41679759951e+05   0.000000e+00   -2.988402e+00  1.736309e+01  
