
**********************************************
Real-time propagation in 3D, OPTION = 2
MPI nodes = 8, OMP threads = 16, cores = 128
**********************************************

Interactions
Contact: Natoms = 1.50000000000e+05, as = 6.200000e+01 * a0, G = 1.113819e+04, G * par = 2.227639e+04
Three-body: K3 =  0.000000e+00, g3 = 0.000000e+00
Regular DDI: add = 1.101000e+02 * a0, GD = 4.721954e+03, GD * par = 9.443909e+03, edd = 1.775806e+00
     Dipolar cutoff Rcut = 4.012131e+00, Lcut = 1.405844e+02

QF = 1: h2 = 1.437673e+05, h4 = 0.000000e+00
        q3 = 0.000000e+00, q5 = 6.096006e+00

GRAD = 0

Trap parameters:
GAMMA = 0.000000e+00, NU = 0.000000e+00, LAMBDA = 0.000000e+00
Parameters of rotation: OMEGA = 0.000000e+00, OMEGA * par = 0.000000e+00

Space discretization: NX = 128, NY = 128, NZ = 128
                      DX = 2.196631e+00, DY = 6.268955e-02, DZ = 6.268955e-02
      Unit of length: aho = 5.552380e-07 m

Time discretization: NITER = 5000 (NSNAP = 2000)
                     DT = 1.964990e-03

Initial state: file ./imag3d-finalpsi.bin
ADD_VORTICES = 0, ADD_RANDOM_PHASE = 0


MUREL = 1.000000e-12, MUEND=1.000000e+05

-------------------------------------------------------------------
Snap      <r>            <x>            <y>            <z>
-------------------------------------------------------------------
0         1.358866e+01   1.357644e+01   4.073420e-01   4.073420e-01  
1         1.358866e+01   1.357644e+01   4.072496e-01   4.072496e-01  
2         1.358865e+01   1.357645e+01   4.071357e-01   4.071357e-01  
3         1.358865e+01   1.357645e+01   4.070006e-01   4.070006e-01  
4         1.358864e+01   1.357645e+01   4.068450e-01   4.068450e-01  
5         1.358863e+01   1.357646e+01   4.066702e-01   4.066702e-01  
6         1.358863e+01   1.357646e+01   4.064782e-01   4.064782e-01  
7         1.358862e+01   1.357647e+01   4.062711e-01   4.062711e-01  
8         1.358862e+01   1.357648e+01   4.060516e-01   4.060516e-01  
9         1.358861e+01   1.357649e+01   4.058224e-01   4.058224e-01  
10        1.358861e+01   1.357650e+01   4.055866e-01   4.055866e-01  
11        1.358860e+01   1.357651e+01   4.053472e-01   4.053472e-01  
12        1.358860e+01   1.357652e+01   4.051076e-01   4.051076e-01  
13        1.358860e+01   1.357654e+01   4.048706e-01   4.048706e-01  
14        1.358861e+01   1.357655e+01   4.046394e-01   4.046394e-01  
15        1.358861e+01   1.357657e+01   4.044169e-01   4.044169e-01  
16        1.358862e+01   1.357659e+01   4.042059e-01   4.042059e-01  
17        1.358863e+01   1.357661e+01   4.040092e-01   4.040092e-01  
18        1.358864e+01   1.357664e+01   4.038295e-01   4.038295e-01  
19        1.358866e+01   1.357666e+01   4.036696e-01   4.036696e-01  
20        1.358868e+01   1.357669e+01   4.035322e-01   4.035322e-01  
21        1.358870e+01   1.357672e+01   4.034199e-01   4.034199e-01  
22        1.358873e+01   1.357675e+01   4.033351e-01   4.033351e-01  
23        1.358876e+01   1.357679e+01   4.032799e-01   4.032799e-01  
24        1.358879e+01   1.357682e+01   4.032557e-01   4.032557e-01  
25        1.358883e+01   1.357686e+01   4.032637e-01   4.032637e-01  
26        1.358887e+01   1.357690e+01   4.033042e-01   4.033042e-01  
27        1.358892e+01   1.357694e+01   4.033769e-01   4.033769e-01  
28        1.358897e+01   1.357698e+01   4.034809e-01   4.034809e-01  
29        1.358902e+01   1.357703e+01   4.036148e-01   4.036148e-01  
30        1.358908e+01   1.357708e+01   4.037765e-01   4.037765e-01  
31        1.358914e+01   1.357712e+01   4.039634e-01   4.039634e-01  
32        1.358920e+01   1.357717e+01   4.041726e-01   4.041726e-01  
33        1.358927e+01   1.357723e+01   4.044009e-01   4.044009e-01  
34        1.358933e+01   1.357728e+01   4.046447e-01   4.046447e-01  
35        1.358940e+01   1.357733e+01   4.049003e-01   4.049003e-01  
36        1.358947e+01   1.357739e+01   4.051642e-01   4.051642e-01  
37        1.358955e+01   1.357745e+01   4.054326e-01   4.054326e-01  
38        1.358962e+01   1.357750e+01   4.057017e-01   4.057017e-01  
39        1.358970e+01   1.357756e+01   4.059679e-01   4.059679e-01  
40        1.358977e+01   1.357762e+01   4.062277e-01   4.062277e-01  
41        1.358984e+01   1.357768e+01   4.064779e-01   4.064779e-01  
42        1.358992e+01   1.357774e+01   4.067152e-01   4.067152e-01  
43        1.358999e+01   1.357780e+01   4.069370e-01   4.069370e-01  
44        1.359007e+01   1.357786e+01   4.071405e-01   4.071405e-01  
45        1.359014e+01   1.357792e+01   4.073234e-01   4.073234e-01  
46        1.359021e+01   1.357799e+01   4.074837e-01   4.074837e-01  
47        1.359028e+01   1.357805e+01   4.076197e-01   4.076197e-01  
48        1.359035e+01   1.357811e+01   4.077301e-01   4.077301e-01  
49        1.359041e+01   1.357817e+01   4.078141e-01   4.078141e-01  
50        1.359048e+01   1.357823e+01   4.078708e-01   4.078708e-01  
51        1.359054e+01   1.357830e+01   4.078999e-01   4.078999e-01  
52        1.359061e+01   1.357836e+01   4.079014e-01   4.079014e-01  
53        1.359067e+01   1.357842e+01   4.078756e-01   4.078756e-01  
54        1.359073e+01   1.357848e+01   4.078231e-01   4.078231e-01  
55        1.359079e+01   1.357855e+01   4.077449e-01   4.077449e-01  
56        1.359084e+01   1.357861e+01   4.076423e-01   4.076423e-01  
57        1.359090e+01   1.357867e+01   4.075167e-01   4.075167e-01  
58        1.359095e+01   1.357874e+01   4.073701e-01   4.073701e-01  
59        1.359101e+01   1.357880e+01   4.072046e-01   4.072046e-01  
60        1.359106e+01   1.357887e+01   4.070225e-01   4.070225e-01  
61        1.359111e+01   1.357893e+01   4.068262e-01   4.068262e-01  
62        1.359117e+01   1.357900e+01   4.066186e-01   4.066186e-01  
63        1.359122e+01   1.357906e+01   4.064023e-01   4.064023e-01  
64        1.359127e+01   1.357913e+01   4.061802e-01   4.061802e-01  
65        1.359133e+01   1.357920e+01   4.059554e-01   4.059554e-01  
66        1.359138e+01   1.357926e+01   4.057308e-01   4.057308e-01  
67        1.359144e+01   1.357933e+01   4.055093e-01   4.055093e-01  
68        1.359149e+01   1.357940e+01   4.052939e-01   4.052939e-01  
69        1.359155e+01   1.357947e+01   4.050874e-01   4.050874e-01  
70        1.359161e+01   1.357954e+01   4.048924e-01   4.048924e-01  
71        1.359167e+01   1.357962e+01   4.047116e-01   4.047116e-01  
72        1.359174e+01   1.357969e+01   4.045473e-01   4.045473e-01  
73        1.359180e+01   1.357976e+01   4.044018e-01   4.044018e-01  
74        1.359187e+01   1.357984e+01   4.042773e-01   4.042773e-01  
75        1.359194e+01   1.357992e+01   4.041757e-01   4.041757e-01  
76        1.359201e+01   1.357999e+01   4.040991e-01   4.040991e-01  
77        1.359209e+01   1.358008e+01   4.040498e-01   4.040498e-01  
78        1.359218e+01   1.358016e+01   4.040304e-01   4.040304e-01  
79        1.359228e+01   1.358026e+01   4.040445e-01   4.040445e-01  
80        1.359240e+01   1.358038e+01   4.040976e-01   4.040976e-01  
81        1.359256e+01   1.358054e+01   4.041975e-01   4.041975e-01  
82        1.359276e+01   1.358073e+01   4.043555e-01   4.043555e-01  
83        1.359300e+01   1.358095e+01   4.045870e-01   4.045870e-01  
84        1.359324e+01   1.358117e+01   4.049133e-01   4.049133e-01  
85        1.359346e+01   1.358137e+01   4.053620e-01   4.053620e-01  
86        1.359362e+01   1.358149e+01   4.059698e-01   4.059698e-01  
87        1.359374e+01   1.358156e+01   4.067830e-01   4.067830e-01  
88        1.359387e+01   1.358163e+01   4.078577e-01   4.078577e-01  
89        1.359418e+01   1.358185e+01   4.092576e-01   4.092576e-01  
90        1.359505e+01   1.358261e+01   4.110599e-01   4.110599e-01  
91        1.359985e+01   1.358727e+01   4.134601e-01   4.134601e-01  
92        1.359568e+01   1.358295e+01   4.159884e-01   4.159884e-01  
93        1.359460e+01   1.358167e+01   4.191936e-01   4.191936e-01  
94        1.359204e+01   1.357887e+01   4.229686e-01   4.229686e-01  
95        1.360259e+01   1.358913e+01   4.277491e-01   4.277491e-01  
96        1.359232e+01   1.357855e+01   4.325617e-01   4.325617e-01  
97        1.360186e+01   1.358771e+01   4.386183e-01   4.386183e-01  
98        1.359442e+01   1.357987e+01   4.446084e-01   4.446084e-01  
99        1.360162e+01   1.358661e+01   4.517115e-01   4.517115e-01  
100       1.360357e+01   1.358807e+01   4.591105e-01   4.591105e-01  
101       1.360692e+01   1.359087e+01   4.671691e-01   4.671691e-01  
102       1.360362e+01   1.358701e+01   4.752327e-01   4.752327e-01  
103       1.360800e+01   1.359074e+01   4.845260e-01   4.845260e-01  
104       1.360188e+01   1.358398e+01   4.933122e-01   4.933122e-01  
105       1.361545e+01   1.359683e+01   5.034161e-01   5.034161e-01  
106       1.360278e+01   1.358345e+01   5.126180e-01   5.126180e-01  
107       1.359262e+01   1.357257e+01   5.219448e-01   5.219448e-01  
108       1.359151e+01   1.357064e+01   5.324400e-01   5.324400e-01  
109       1.363061e+01   1.360888e+01   5.440700e-01   5.440700e-01  
110       1.361442e+01   1.359182e+01   5.544625e-01   5.544625e-01  
111       1.363089e+01   1.360744e+01   5.651032e-01   5.651032e-01  
112       1.361246e+01   1.358808e+01   5.758735e-01   5.758735e-01  
113       1.363167e+01   1.360637e+01   5.869365e-01   5.869365e-01  
114       1.362589e+01   1.359956e+01   5.986646e-01   5.986646e-01  
115       1.363524e+01   1.360797e+01   6.094910e-01   6.094910e-01  
116       1.363561e+01   1.360720e+01   6.221274e-01   6.221274e-01  
117       1.364210e+01   1.361268e+01   6.331368e-01   6.331368e-01  
118       1.363889e+01   1.360824e+01   6.461854e-01   6.461854e-01  
119       1.364217e+01   1.361045e+01   6.574977e-01   6.574977e-01  
120       1.363913e+01   1.360611e+01   6.706111e-01   6.706111e-01  
121       1.364146e+01   1.360729e+01   6.822795e-01   6.822795e-01  
122       1.364350e+01   1.360792e+01   6.963163e-01   6.963163e-01  
123       1.364239e+01   1.360559e+01   7.080570e-01   7.080570e-01  
124       1.364876e+01   1.361042e+01   7.228147e-01   7.228147e-01  
125       1.364232e+01   1.360273e+01   7.343699e-01   7.343699e-01  
126       1.365315e+01   1.361189e+01   7.499741e-01   7.499741e-01  
127       1.364265e+01   1.360004e+01   7.618396e-01   7.618396e-01  
128       1.365616e+01   1.361174e+01   7.782433e-01   7.782433e-01  
129       1.363930e+01   1.359350e+01   7.897515e-01   7.897515e-01  
130       1.365663e+01   1.360887e+01   8.068652e-01   8.068652e-01  
131       1.363640e+01   1.358729e+01   8.175848e-01   8.175848e-01  
132       1.365706e+01   1.360603e+01   8.340839e-01   8.340839e-01  
133       1.363463e+01   1.358233e+01   8.435651e-01   8.435651e-01  
134       1.365575e+01   1.360144e+01   8.603587e-01   8.603587e-01  
135       1.363078e+01   1.357518e+01   8.696722e-01   8.696722e-01  
136       1.365286e+01   1.359526e+01   8.858903e-01   8.858903e-01  
137       1.362946e+01   1.357096e+01   8.919759e-01   8.919759e-01  
138       1.365399e+01   1.359360e+01   9.070414e-01   9.070414e-01  
139       1.362522e+01   1.356362e+01   9.150762e-01   9.150762e-01  
140       1.364866e+01   1.358496e+01   9.313887e-01   9.313887e-01  
141       1.362444e+01   1.356010e+01   9.351356e-01   9.351356e-01  
142       1.365198e+01   1.358562e+01   9.507055e-01   9.507055e-01  
143       1.361946e+01   1.355195e+01   9.576978e-01   9.576978e-01  
144       1.365098e+01   1.358164e+01   9.716428e-01   9.716428e-01  
145       1.362026e+01   1.355000e+01   9.769864e-01   9.769864e-01  
146       1.364663e+01   1.357381e+01   9.955327e-01   9.955327e-01  
147       1.361970e+01   1.354656e+01   9.967323e-01   9.967323e-01  
148       1.365113e+01   1.357598e+01   1.011488e+00   1.011488e+00  
149       1.360959e+01   1.353314e+01   1.018634e+00   1.018634e+00  
150       1.364840e+01   1.357052e+01   1.029477e+00   1.029477e+00  
151       1.362211e+01   1.354413e+01   1.029164e+00   1.029164e+00  
152       1.364050e+01   1.355986e+01   1.047250e+00   1.047250e+00  
153       1.362921e+01   1.354873e+01   1.045776e+00   1.045776e+00  
154       1.364637e+01   1.356433e+01   1.056521e+00   1.056521e+00  
155       1.363370e+01   1.355101e+01   1.060200e+00   1.060200e+00  
156       1.364779e+01   1.356339e+01   1.071566e+00   1.071566e+00  
