-------------------------------------------------------------------------------------------------------------------------------------------------------------
Snap      mu             Kin            Pot            Contact        DDI            Dmu(Contact)   Dmu(DDI)       Dmu(grad)      Rot            Lx  
-------------------------------------------------------------------------------------------------------------------------------------------------------------
0         -3.587658e+00  8.487328e-01   0.000000e+00   3.931716e+01   -5.828285e+01  1.452930e+01   0.000000e+00   0.000000e+00   -0.000000e+00  0.000000e+00  
1         -3.589348e+00  8.506427e-01   0.000000e+00   3.932830e+01   -5.829936e+01  1.453107e+01   0.000000e+00   0.000000e+00   0.000000e+00   -1.915022e-19 
2         -3.591063e+00  8.528627e-01   0.000000e+00   3.934190e+01   -5.831951e+01  1.453368e+01   0.000000e+00   0.000000e+00   -0.000000e+00  1.472267e-19  
3         -3.592484e+00  8.551754e-01   0.000000e+00   3.935810e+01   -5.834351e+01  1.453775e+01   0.000000e+00   0.000000e+00   -0.000000e+00  2.549150e-19  
4         -3.593397e+00  8.574016e-01   0.000000e+00   3.937687e+01   -5.837132e+01  1.454365e+01   0.000000e+00   0.000000e+00   0.000000e+00   -2.590160e-19 
5         -3.593695e+00  8.594321e-01   0.000000e+00   3.939809e+01   -5.840276e+01  1.455154e+01   0.000000e+00   0.000000e+00   -0.000000e+00  9.734156e-19  
6         -3.593357e+00  8.612196e-01   0.000000e+00   3.942159e+01   -5.843759e+01  1.456142e+01   0.000000e+00   0.000000e+00   -0.000000e+00  3.099760e-19  
7         -3.592407e+00  8.627569e-01   0.000000e+00   3.944715e+01   -5.847550e+01  1.457318e+01   0.000000e+00   0.000000e+00   -0.000000e+00  9.545589e-19  
8         -3.590893e+00  8.640576e-01   0.000000e+00   3.947457e+01   -5.851618e+01  1.458666e+01   0.000000e+00   0.000000e+00   0.000000e+00   -4.540015e-19 
9         -3.588887e+00  8.651470e-01   0.000000e+00   3.950358e+01   -5.855927e+01  1.460165e+01   0.000000e+00   0.000000e+00   -0.000000e+00  3.104666e-18  
10        -3.586477e+00  8.660593e-01   0.000000e+00   3.953387e+01   -5.860429e+01  1.461788e+01   0.000000e+00   0.000000e+00   -0.000000e+00  2.466957e-19  
