
**********************************************
Real-time propagation in 3D, OPTION = 2
MPI nodes = 8, OMP threads = 16, cores = 128
**********************************************

Interactions
Contact: Natoms = 1.50000000000e+05, as = 6.700000e+01 * a0, G = 1.203644e+04, G * par = 2.407287e+04
Three-body: K3 =  0.000000e+00, g3 = 0.000000e+00
Regular DDI: add = 1.101000e+02 * a0, GD = 4.721954e+03, GD * par = 9.443909e+03, edd = 1.643284e+00
     Dipolar cutoff Rcut = 4.554491e+00, Lcut = 1.601837e+02

QF = 1: h2 = 1.533427e+05, h4 = 0.000000e+00
        q3 = 0.000000e+00, q5 = 5.356002e+00

GRAD = 0

Trap parameters:
GAMMA = 0.000000e+00, NU = 0.000000e+00, LAMBDA = 0.000000e+00
Parameters of rotation: OMEGA = 0.000000e+00, OMEGA * par = 0.000000e+00

Space discretization: NX = 128, NY = 128, NZ = 128
                      DX = 2.502870e+00, DY = 7.116392e-02, DZ = 7.116392e-02
      Unit of length: aho = 5.552380e-07 m

Time discretization: NITER = 5000 (NSNAP = 2000)
                     DT = 2.532152e-03

Initial state: file ./imag3d-finalpsi.bin
ADD_VORTICES = 0, ADD_RANDOM_PHASE = 0


MUREL = 1.000000e-12, MUEND=1.000000e+05

-------------------------------------------------------------------
Snap      <r>            <x>            <y>            <z>
-------------------------------------------------------------------
0         1.596732e+01   1.595428e+01   4.562826e-01   4.562826e-01  
1         1.596732e+01   1.595428e+01   4.561841e-01   4.561841e-01  
2         1.596731e+01   1.595428e+01   4.560675e-01   4.560675e-01  
3         1.596730e+01   1.595428e+01   4.559330e-01   4.559330e-01  
4         1.596729e+01   1.595428e+01   4.557812e-01   4.557812e-01  
5         1.596728e+01   1.595428e+01   4.556130e-01   4.556130e-01  
6         1.596727e+01   1.595427e+01   4.554298e-01   4.554298e-01  
7         1.596726e+01   1.595427e+01   4.552333e-01   4.552333e-01  
8         1.596724e+01   1.595427e+01   4.550253e-01   4.550253e-01  
9         1.596722e+01   1.595426e+01   4.548079e-01   4.548079e-01  
10        1.596721e+01   1.595426e+01   4.545836e-01   4.545836e-01  
11        1.596719e+01   1.595426e+01   4.543546e-01   4.543546e-01  
12        1.596717e+01   1.595425e+01   4.541236e-01   4.541236e-01  
13        1.596716e+01   1.595425e+01   4.538930e-01   4.538930e-01  
14        1.596714e+01   1.595424e+01   4.536653e-01   4.536653e-01  
15        1.596712e+01   1.595424e+01   4.534430e-01   4.534430e-01  
16        1.596711e+01   1.595424e+01   4.532286e-01   4.532286e-01  
17        1.596709e+01   1.595423e+01   4.530245e-01   4.530245e-01  
18        1.596708e+01   1.595423e+01   4.528330e-01   4.528330e-01  
19        1.596706e+01   1.595423e+01   4.526566e-01   4.526566e-01  
20        1.596705e+01   1.595422e+01   4.524976e-01   4.524976e-01  
21        1.596704e+01   1.595422e+01   4.523582e-01   4.523582e-01  
22        1.596703e+01   1.595422e+01   4.522405e-01   4.522405e-01  
23        1.596703e+01   1.595422e+01   4.521462e-01   4.521462e-01  
24        1.596702e+01   1.595422e+01   4.520768e-01   4.520768e-01  
25        1.596702e+01   1.595422e+01   4.520333e-01   4.520333e-01  
26        1.596702e+01   1.595422e+01   4.520164e-01   4.520164e-01  
27        1.596702e+01   1.595422e+01   4.520263e-01   4.520263e-01  
28        1.596702e+01   1.595422e+01   4.520629e-01   4.520629e-01  
29        1.596703e+01   1.595422e+01   4.521256e-01   4.521256e-01  
30        1.596704e+01   1.595423e+01   4.522134e-01   4.522134e-01  
31        1.596705e+01   1.595423e+01   4.523250e-01   4.523250e-01  
32        1.596706e+01   1.595423e+01   4.524587e-01   4.524587e-01  
33        1.596707e+01   1.595424e+01   4.526128e-01   4.526128e-01  
34        1.596709e+01   1.595424e+01   4.527852e-01   4.527852e-01  
35        1.596710e+01   1.595425e+01   4.529735e-01   4.529735e-01  
36        1.596712e+01   1.595425e+01   4.531756e-01   4.531756e-01  
37        1.596714e+01   1.595426e+01   4.533890e-01   4.533890e-01  
38        1.596716e+01   1.595427e+01   4.536111e-01   4.536111e-01  
39        1.596718e+01   1.595427e+01   4.538395e-01   4.538395e-01  
40        1.596720e+01   1.595428e+01   4.540717e-01   4.540717e-01  
41        1.596722e+01   1.595428e+01   4.543052e-01   4.543052e-01  
42        1.596724e+01   1.595429e+01   4.545376e-01   4.545376e-01  
43        1.596725e+01   1.595430e+01   4.547666e-01   4.547666e-01  
44        1.596727e+01   1.595430e+01   4.549900e-01   4.549900e-01  
45        1.596729e+01   1.595431e+01   4.552055e-01   4.552055e-01  
46        1.596731e+01   1.595432e+01   4.554112e-01   4.554112e-01  
47        1.596733e+01   1.595432e+01   4.556053e-01   4.556053e-01  
48        1.596734e+01   1.595433e+01   4.557862e-01   4.557862e-01  
49        1.596736e+01   1.595433e+01   4.559522e-01   4.559522e-01  
50        1.596737e+01   1.595434e+01   4.561020e-01   4.561020e-01  
51        1.596739e+01   1.595435e+01   4.562345e-01   4.562345e-01  
52        1.596740e+01   1.595435e+01   4.563485e-01   4.563485e-01  
53        1.596741e+01   1.595436e+01   4.564433e-01   4.564433e-01  
54        1.596742e+01   1.595436e+01   4.565182e-01   4.565182e-01  
55        1.596743e+01   1.595437e+01   4.565728e-01   4.565728e-01  
56        1.596743e+01   1.595437e+01   4.566068e-01   4.566068e-01  
57        1.596744e+01   1.595438e+01   4.566202e-01   4.566202e-01  
58        1.596744e+01   1.595438e+01   4.566132e-01   4.566132e-01  
59        1.596745e+01   1.595438e+01   4.565861e-01   4.565861e-01  
60        1.596745e+01   1.595439e+01   4.565395e-01   4.565395e-01  
61        1.596745e+01   1.595439e+01   4.564740e-01   4.564740e-01  
62        1.596745e+01   1.595440e+01   4.563904e-01   4.563904e-01  
63        1.596744e+01   1.595440e+01   4.562899e-01   4.562899e-01  
64        1.596744e+01   1.595440e+01   4.561736e-01   4.561736e-01  
65        1.596744e+01   1.595441e+01   4.560428e-01   4.560428e-01  
66        1.596743e+01   1.595441e+01   4.558988e-01   4.558988e-01  
67        1.596743e+01   1.595442e+01   4.557432e-01   4.557432e-01  
68        1.596742e+01   1.595442e+01   4.555776e-01   4.555776e-01  
69        1.596742e+01   1.595442e+01   4.554037e-01   4.554037e-01  
70        1.596741e+01   1.595443e+01   4.552231e-01   4.552231e-01  
71        1.596740e+01   1.595443e+01   4.550378e-01   4.550378e-01  
72        1.596740e+01   1.595444e+01   4.548495e-01   4.548495e-01  
73        1.596739e+01   1.595444e+01   4.546600e-01   4.546600e-01  
74        1.596739e+01   1.595445e+01   4.544711e-01   4.544711e-01  
75        1.596738e+01   1.595445e+01   4.542848e-01   4.542848e-01  
76        1.596738e+01   1.595446e+01   4.541026e-01   4.541026e-01  
77        1.596737e+01   1.595447e+01   4.539265e-01   4.539265e-01  
78        1.596737e+01   1.595447e+01   4.537580e-01   4.537580e-01  
79        1.596737e+01   1.595448e+01   4.535988e-01   4.535988e-01  
80        1.596737e+01   1.595449e+01   4.534503e-01   4.534503e-01  
81        1.596737e+01   1.595450e+01   4.533139e-01   4.533139e-01  
82        1.596737e+01   1.595451e+01   4.531908e-01   4.531908e-01  
83        1.596738e+01   1.595452e+01   4.530822e-01   4.530822e-01  
84        1.596738e+01   1.595453e+01   4.529891e-01   4.529891e-01  
85        1.596739e+01   1.595454e+01   4.529122e-01   4.529122e-01  
86        1.596740e+01   1.595455e+01   4.528523e-01   4.528523e-01  
87        1.596741e+01   1.595456e+01   4.528100e-01   4.528100e-01  
88        1.596742e+01   1.595458e+01   4.527855e-01   4.527855e-01  
89        1.596744e+01   1.595459e+01   4.527790e-01   4.527790e-01  
90        1.596746e+01   1.595461e+01   4.527905e-01   4.527905e-01  
91        1.596748e+01   1.595463e+01   4.528200e-01   4.528200e-01  
92        1.596750e+01   1.595465e+01   4.528672e-01   4.528672e-01  
93        1.596752e+01   1.595467e+01   4.529316e-01   4.529316e-01  
94        1.596755e+01   1.595470e+01   4.530127e-01   4.530127e-01  
95        1.596759e+01   1.595472e+01   4.531099e-01   4.531099e-01  
96        1.596762e+01   1.595475e+01   4.532225e-01   4.532225e-01  
97        1.596766e+01   1.595479e+01   4.533499e-01   4.533499e-01  
98        1.596771e+01   1.595483e+01   4.534917e-01   4.534917e-01  
99        1.596778e+01   1.595488e+01   4.536479e-01   4.536479e-01  
100       1.596785e+01   1.595495e+01   4.538189e-01   4.538189e-01  
101       1.596796e+01   1.595504e+01   4.540061e-01   4.540061e-01  
102       1.596810e+01   1.595518e+01   4.542123e-01   4.542123e-01  
103       1.596831e+01   1.595537e+01   4.544419e-01   4.544419e-01  
104       1.596860e+01   1.595565e+01   4.547019e-01   4.547019e-01  
105       1.596901e+01   1.595604e+01   4.550020e-01   4.550020e-01  
106       1.596956e+01   1.595657e+01   4.553548e-01   4.553548e-01  
107       1.597026e+01   1.595725e+01   4.557765e-01   4.557765e-01  
108       1.597111e+01   1.595807e+01   4.562865e-01   4.562865e-01  
109       1.597207e+01   1.595900e+01   4.569081e-01   4.569081e-01  
110       1.597312e+01   1.596000e+01   4.576674e-01   4.576674e-01  
111       1.597419e+01   1.596102e+01   4.585933e-01   4.585933e-01  
112       1.597525e+01   1.596202e+01   4.597162e-01   4.597162e-01  
113       1.597627e+01   1.596295e+01   4.610659e-01   4.610659e-01  
114       1.597719e+01   1.596379e+01   4.626698e-01   4.626698e-01  
115       1.597802e+01   1.596451e+01   4.645517e-01   4.645517e-01  
116       1.597881e+01   1.596517e+01   4.667326e-01   4.667326e-01  
117       1.597979e+01   1.596601e+01   4.692337e-01   4.692337e-01  
118       1.598210e+01   1.596814e+01   4.720955e-01   4.720955e-01  
119       1.599416e+01   1.598001e+01   4.755720e-01   4.755720e-01  
120       1.597415e+01   1.595982e+01   4.784056e-01   4.784056e-01  
121       1.599372e+01   1.597914e+01   4.828527e-01   4.828527e-01  
122       1.597393e+01   1.595911e+01   4.864056e-01   4.864056e-01  
123       1.598024e+01   1.596514e+01   4.911563e-01   4.911563e-01  
124       1.596932e+01   1.595392e+01   4.957700e-01   4.957700e-01  
125       1.597244e+01   1.595670e+01   5.011758e-01   5.011758e-01  
126       1.596871e+01   1.595262e+01   5.067666e-01   5.067666e-01  
127       1.597299e+01   1.595651e+01   5.130329e-01   5.130329e-01  
128       1.596953e+01   1.595264e+01   5.192263e-01   5.192263e-01  
129       1.598265e+01   1.596529e+01   5.265390e-01   5.265390e-01  
130       1.597232e+01   1.595453e+01   5.329055e-01   5.329055e-01  
131       1.599045e+01   1.597214e+01   5.409371e-01   5.409371e-01  
132       1.597376e+01   1.595499e+01   5.474608e-01   5.474608e-01  
133       1.599684e+01   1.597748e+01   5.563184e-01   5.563184e-01  
134       1.597643e+01   1.595660e+01   5.627158e-01   5.627158e-01  
135       1.599843e+01   1.597797e+01   5.719532e-01   5.719532e-01  
136       1.597814e+01   1.595718e+01   5.784813e-01   5.784813e-01  
137       1.600148e+01   1.597985e+01   5.881065e-01   5.881065e-01  
138       1.598075e+01   1.595862e+01   5.944376e-01   5.944376e-01  
139       1.600427e+01   1.598138e+01   6.049316e-01   6.049316e-01  
140       1.598367e+01   1.596030e+01   6.109471e-01   6.109471e-01  
141       1.600446e+01   1.598027e+01   6.219675e-01   6.219675e-01  
142       1.598492e+01   1.596023e+01   6.279811e-01   6.279811e-01  
143       1.600351e+01   1.597793e+01   6.396415e-01   6.396415e-01  
144       1.598392e+01   1.595783e+01   6.455623e-01   6.455623e-01  
145       1.600331e+01   1.597623e+01   6.579315e-01   6.579316e-01  
146       1.597896e+01   1.595138e+01   6.635464e-01   6.635464e-01  
147       1.599987e+01   1.597123e+01   6.765799e-01   6.765799e-01  
148       1.598211e+01   1.595295e+01   6.824174e-01   6.824174e-01  
149       1.599494e+01   1.596466e+01   6.955844e-01   6.955844e-01  
150       1.597032e+01   1.593952e+01   7.010485e-01   7.010485e-01  
151       1.599891e+01   1.596689e+01   7.154050e-01   7.154050e-01  
152       1.596266e+01   1.593012e+01   7.203479e-01   7.203480e-01  
153       1.599014e+01   1.595630e+01   7.351760e-01   7.351760e-01  
154       1.596237e+01   1.592796e+01   7.407560e-01   7.407561e-01  
155       1.598125e+01   1.594547e+01   7.557385e-01   7.557385e-01  
156       1.596334e+01   1.592689e+01   7.623074e-01   7.623074e-01  
157       1.598232e+01   1.594441e+01   7.779035e-01   7.779035e-01  
158       1.596997e+01   1.593135e+01   7.848607e-01   7.848608e-01  
159       1.598675e+01   1.594672e+01   7.994974e-01   7.994975e-01  
160       1.597444e+01   1.593386e+01   8.046544e-01   8.046545e-01  
161       1.597991e+01   1.593805e+01   8.173934e-01   8.173934e-01  
162       1.597597e+01   1.593342e+01   8.239760e-01   8.239760e-01  
163       1.596955e+01   1.592571e+01   8.361459e-01   8.361459e-01  
164       1.598250e+01   1.593821e+01   8.408204e-01   8.408204e-01  
165       1.596373e+01   1.591859e+01   8.483063e-01   8.483063e-01  
166       1.598697e+01   1.594106e+01   8.560632e-01   8.560632e-01  
167       1.595960e+01   1.591242e+01   8.670977e-01   8.670978e-01  
168       1.599154e+01   1.594369e+01   8.740239e-01   8.740239e-01  
169       1.595553e+01   1.590698e+01   8.794615e-01   8.794615e-01  
170       1.600044e+01   1.595093e+01   8.892988e-01   8.892989e-01  
171       1.594860e+01   1.589814e+01   8.963093e-01   8.963093e-01  
172       1.600754e+01   1.595654e+01   9.028157e-01   9.028157e-01  
173       1.595149e+01   1.589963e+01   9.088232e-01   9.088232e-01  
174       1.601261e+01   1.595965e+01   9.201676e-01   9.201676e-01  
175       1.595544e+01   1.590225e+01   9.205330e-01   9.205330e-01  
176       1.602140e+01   1.596688e+01   9.338336e-01   9.338336e-01  
177       1.594899e+01   1.589335e+01   9.412249e-01   9.412249e-01  
178       1.602133e+01   1.596524e+01   9.471129e-01   9.471129e-01  
179       1.595547e+01   1.589854e+01   9.522484e-01   9.522484e-01  
180       1.601707e+01   1.595864e+01   9.665085e-01   9.665085e-01  
181       1.596840e+01   1.590975e+01   9.668710e-01   9.668710e-01  
