-------------------------------------------------------------------------------------------------------------------------------------------------------------
Snap      mu             Kin            Pot            Contact        DDI            Dmu(Contact)   Dmu(DDI)       Dmu(grad)      Rot            Lx  
-------------------------------------------------------------------------------------------------------------------------------------------------------------
0         -1.159188e+00  1.281209e+00   0.000000e+00   8.665154e+01   -1.459166e+02  5.682470e+01   0.000000e+00   0.000000e+00   -0.000000e+00  0.000000e+00  
1         -9.346320e+00  1.653362e+00   0.000000e+00   7.339630e+01   -1.238099e+02  3.941392e+01   0.000000e+00   0.000000e+00   -0.000000e+00  0.000000e+00  
2         -9.331253e+00  1.649888e+00   0.000000e+00   7.348431e+01   -1.239395e+02  3.947409e+01   0.000000e+00   0.000000e+00   -0.000000e+00  0.000000e+00  
3         -9.324713e+00  1.647317e+00   0.000000e+00   7.350417e+01   -1.239649e+02  3.948868e+01   0.000000e+00   0.000000e+00   -0.000000e+00  0.000000e+00  
4         -9.320851e+00  1.645885e+00   0.000000e+00   7.351597e+01   -1.239802e+02  3.949750e+01   0.000000e+00   0.000000e+00   -0.000000e+00  0.000000e+00  
5         -9.318345e+00  1.644990e+00   0.000000e+00   7.352378e+01   -1.239905e+02  3.950338e+01   0.000000e+00   0.000000e+00   -0.000000e+00  0.000000e+00  
6         -9.316612e+00  1.644386e+00   0.000000e+00   7.352926e+01   -1.239978e+02  3.950751e+01   0.000000e+00   0.000000e+00   -0.000000e+00  0.000000e+00  
7         -9.315357e+00  1.643955e+00   0.000000e+00   7.353327e+01   -1.240031e+02  3.951053e+01   0.000000e+00   0.000000e+00   -0.000000e+00  0.000000e+00  
8         -9.314418e+00  1.643637e+00   0.000000e+00   7.353629e+01   -1.240072e+02  3.951282e+01   0.000000e+00   0.000000e+00   -0.000000e+00  0.000000e+00  
9         -9.313696e+00  1.643394e+00   0.000000e+00   7.353863e+01   -1.240103e+02  3.951459e+01   0.000000e+00   0.000000e+00   -0.000000e+00  0.000000e+00  
10        -9.313130e+00  1.643205e+00   0.000000e+00   7.354047e+01   -1.240128e+02  3.951598e+01   0.000000e+00   0.000000e+00   -0.000000e+00  0.000000e+00  
11        -9.312680e+00  1.643055e+00   0.000000e+00   7.354194e+01   -1.240148e+02  3.951709e+01   0.000000e+00   0.000000e+00   -0.000000e+00  0.000000e+00  
12        -9.312318e+00  1.642935e+00   0.000000e+00   7.354312e+01   -1.240164e+02  3.951798e+01   0.000000e+00   0.000000e+00   -0.000000e+00  0.000000e+00  
13        -9.312023e+00  1.642838e+00   0.000000e+00   7.354409e+01   -1.240177e+02  3.951871e+01   0.000000e+00   0.000000e+00   -0.000000e+00  0.000000e+00  
14        -9.311782e+00  1.642759e+00   0.000000e+00   7.354488e+01   -1.240187e+02  3.951931e+01   0.000000e+00   0.000000e+00   -0.000000e+00  0.000000e+00  
15        -9.311583e+00  1.642693e+00   0.000000e+00   7.354554e+01   -1.240196e+02  3.951981e+01   0.000000e+00   0.000000e+00   -0.000000e+00  0.000000e+00  
16        -9.311417e+00  1.642639e+00   0.000000e+00   7.354608e+01   -1.240204e+02  3.952022e+01   0.000000e+00   0.000000e+00   -0.000000e+00  0.000000e+00  
17        -9.311279e+00  1.642594e+00   0.000000e+00   7.354654e+01   -1.240210e+02  3.952056e+01   0.000000e+00   0.000000e+00   -0.000000e+00  0.000000e+00  
18        -9.311164e+00  1.642556e+00   0.000000e+00   7.354692e+01   -1.240215e+02  3.952085e+01   0.000000e+00   0.000000e+00   -0.000000e+00  0.000000e+00  
19        -9.311067e+00  1.642524e+00   0.000000e+00   7.354724e+01   -1.240219e+02  3.952109e+01   0.000000e+00   0.000000e+00   -0.000000e+00  0.000000e+00  
20        -9.310986e+00  1.642498e+00   0.000000e+00   7.354751e+01   -1.240223e+02  3.952130e+01   0.000000e+00   0.000000e+00   -0.000000e+00  0.000000e+00  
21        -9.310917e+00  1.642475e+00   0.000000e+00   7.354773e+01   -1.240226e+02  3.952147e+01   0.000000e+00   0.000000e+00   -0.000000e+00  0.000000e+00  
22        -9.310860e+00  1.642456e+00   0.000000e+00   7.354793e+01   -1.240229e+02  3.952161e+01   0.000000e+00   0.000000e+00   -0.000000e+00  0.000000e+00  
23        -9.310810e+00  1.642440e+00   0.000000e+00   7.354809e+01   -1.240231e+02  3.952174e+01   0.000000e+00   0.000000e+00   -0.000000e+00  0.000000e+00  
24        -9.310769e+00  1.642427e+00   0.000000e+00   7.354823e+01   -1.240233e+02  3.952184e+01   0.000000e+00   0.000000e+00   -0.000000e+00  0.000000e+00  
25        -9.310734e+00  1.642415e+00   0.000000e+00   7.354834e+01   -1.240234e+02  3.952193e+01   0.000000e+00   0.000000e+00   -0.000000e+00  0.000000e+00  
26        -9.310704e+00  1.642406e+00   0.000000e+00   7.354844e+01   -1.240236e+02  3.952200e+01   0.000000e+00   0.000000e+00   -0.000000e+00  0.000000e+00  
27        -9.310679e+00  1.642397e+00   0.000000e+00   7.354852e+01   -1.240237e+02  3.952207e+01   0.000000e+00   0.000000e+00   -0.000000e+00  0.000000e+00  
28        -9.310657e+00  1.642390e+00   0.000000e+00   7.354860e+01   -1.240238e+02  3.952212e+01   0.000000e+00   0.000000e+00   -0.000000e+00  0.000000e+00  
