-------------------------------------------------------------------------------------------------------------------------------------------------------------
Snap      mu             Kin            Pot            Contact        DDI            Dmu(Contact)   Dmu(DDI)       Dmu(grad)      Rot            Lx  
-------------------------------------------------------------------------------------------------------------------------------------------------------------
0         -2.082113e+00  6.611809e-01   0.000000e+00   3.066959e+01   -4.327400e+01  9.861113e+00   0.000000e+00   0.000000e+00   -0.000000e+00  0.000000e+00  
1         -2.083306e+00  6.623189e-01   0.000000e+00   3.067519e+01   -4.328196e+01  9.861141e+00   0.000000e+00   0.000000e+00   -0.000000e+00  1.658835e-19  
2         -2.084823e+00  6.636043e-01   0.000000e+00   3.067915e+01   -4.328756e+01  9.859986e+00   0.000000e+00   0.000000e+00   -0.000000e+00  6.343344e-19  
3         -2.086490e+00  6.649256e-01   0.000000e+00   3.068163e+01   -4.329105e+01  9.858003e+00   0.000000e+00   0.000000e+00   -0.000000e+00  6.729138e-19  
4         -2.088169e+00  6.661842e-01   0.000000e+00   3.068273e+01   -4.329256e+01  9.855475e+00   0.000000e+00   0.000000e+00   -0.000000e+00  9.993958e-20  
5         -2.089770e+00  6.673117e-01   0.000000e+00   3.068253e+01   -4.329221e+01  9.852592e+00   0.000000e+00   0.000000e+00   -0.000000e+00  1.570575e-18  
6         -2.091245e+00  6.682697e-01   0.000000e+00   3.068109e+01   -4.329008e+01  9.849472e+00   0.000000e+00   0.000000e+00   0.000000e+00   -8.338290e-19 
7         -2.092572e+00  6.690423e-01   0.000000e+00   3.067847e+01   -4.328627e+01  9.846183e+00   0.000000e+00   0.000000e+00   -0.000000e+00  2.494809e-18  
8         -2.093745e+00  6.696279e-01   0.000000e+00   3.067473e+01   -4.328087e+01  9.842765e+00   0.000000e+00   0.000000e+00   0.000000e+00   -2.069648e-18 
9         -2.094774e+00  6.700350e-01   0.000000e+00   3.066993e+01   -4.327396e+01  9.839228e+00   0.000000e+00   0.000000e+00   -0.000000e+00  2.266393e-18  
10        -2.095677e+00  6.702784e-01   0.000000e+00   3.066409e+01   -4.326561e+01  9.835558e+00   0.000000e+00   0.000000e+00   0.000000e+00   -2.116990e-18 
11        -2.096469e+00  6.703748e-01   0.000000e+00   3.065729e+01   -4.325589e+01  9.831753e+00   0.000000e+00   0.000000e+00   -0.000000e+00  8.606681e-19  
12        -2.097158e+00  6.703385e-01   0.000000e+00   3.064963e+01   -4.324497e+01  9.827839e+00   0.000000e+00   0.000000e+00   0.000000e+00   -2.906744e-18 
13        -2.097740e+00  6.701795e-01   0.000000e+00   3.064126e+01   -4.323305e+01  9.823866e+00   0.000000e+00   0.000000e+00   -0.000000e+00  1.050991e-18  
14        -2.098203e+00  6.699031e-01   0.000000e+00   3.063234e+01   -4.322036e+01  9.819913e+00   0.000000e+00   0.000000e+00   0.000000e+00   -2.375311e-18 
15        -2.098528e+00  6.695111e-01   0.000000e+00   3.062310e+01   -4.320722e+01  9.816080e+00   0.000000e+00   0.000000e+00   -0.000000e+00  9.129331e-19  
16        -2.098702e+00  6.690072e-01   0.000000e+00   3.061377e+01   -4.319396e+01  9.812475e+00   0.000000e+00   0.000000e+00   0.000000e+00   -8.813761e-19 
17        -2.098724e+00  6.684025e-01   0.000000e+00   3.060460e+01   -4.318091e+01  9.809183e+00   0.000000e+00   0.000000e+00   -0.000000e+00  1.144112e-18  
18        -2.098612e+00  6.677185e-01   0.000000e+00   3.059577e+01   -4.316834e+01  9.806243e+00   0.000000e+00   0.000000e+00   0.000000e+00   -1.846204e-18 
19        -2.098404e+00  6.669859e-01   0.000000e+00   3.058740e+01   -4.315642e+01  9.803629e+00   0.000000e+00   0.000000e+00   0.000000e+00   -1.669575e-19 
20        -2.098150e+00  6.662392e-01   0.000000e+00   3.057949e+01   -4.314514e+01  9.801258e+00   0.000000e+00   0.000000e+00   0.000000e+00   -1.666802e-18 
21        -2.097904e+00  6.655113e-01   0.000000e+00   3.057196e+01   -4.313438e+01  9.799004e+00   0.000000e+00   0.000000e+00   -0.000000e+00  2.290817e-18  
22        -2.097718e+00  6.648296e-01   0.000000e+00   3.056464e+01   -4.312391e+01  9.796721e+00   0.000000e+00   0.000000e+00   -0.000000e+00  1.670345e-18  
23        -2.097635e+00  6.642123e-01   0.000000e+00   3.055733e+01   -4.311344e+01  9.794266e+00   0.000000e+00   0.000000e+00   -0.000000e+00  2.870494e-18  
24        -2.097684e+00  6.636690e-01   0.000000e+00   3.054982e+01   -4.310268e+01  9.791512e+00   0.000000e+00   0.000000e+00   0.000000e+00   -6.653014e-19 
25        -2.097883e+00  6.632005e-01   0.000000e+00   3.054192e+01   -4.309136e+01  9.788365e+00   0.000000e+00   0.000000e+00   0.000000e+00   -1.357547e-18 
26        -2.098235e+00  6.628013e-01   0.000000e+00   3.053348e+01   -4.307928e+01  9.784765e+00   0.000000e+00   0.000000e+00   -0.000000e+00  3.267889e-18  
27        -2.098734e+00  6.624616e-01   0.000000e+00   3.052440e+01   -4.306628e+01  9.780688e+00   0.000000e+00   0.000000e+00   0.000000e+00   -3.235407e-19 
28        -2.099368e+00  6.621690e-01   0.000000e+00   3.051463e+01   -4.305231e+01  9.776143e+00   0.000000e+00   0.000000e+00   -0.000000e+00  2.257123e-18  
29        -2.100116e+00  6.619108e-01   0.000000e+00   3.050418e+01   -4.303737e+01  9.771162e+00   0.000000e+00   0.000000e+00   0.000000e+00   -2.840144e-18 
