-------------------------------------------------------------------------------------------------------------------------------------------------------------
Snap      mu             Kin            Pot            Contact        DDI            Dmu(Contact)   Dmu(DDI)       Dmu(grad)      Rot            Lx  
-------------------------------------------------------------------------------------------------------------------------------------------------------------
0         -1.174291e+00  1.076366e+00   0.000000e+00   7.127959e+01   -1.147417e+02  4.121148e+01   0.000000e+00   0.000000e+00   -0.000000e+00  0.000000e+00  
1         -6.916052e+00  1.341937e+00   0.000000e+00   6.052495e+01   -9.760528e+01  2.882234e+01   0.000000e+00   0.000000e+00   -0.000000e+00  0.000000e+00  
2         -6.901919e+00  1.339385e+00   0.000000e+00   6.063369e+01   -9.776269e+01  2.888770e+01   0.000000e+00   0.000000e+00   -0.000000e+00  0.000000e+00  
3         -6.895941e+00  1.336967e+00   0.000000e+00   6.065507e+01   -9.778947e+01  2.890149e+01   0.000000e+00   0.000000e+00   -0.000000e+00  0.000000e+00  
4         -6.892551e+00  1.335659e+00   0.000000e+00   6.066684e+01   -9.780428e+01  2.890923e+01   0.000000e+00   0.000000e+00   -0.000000e+00  0.000000e+00  
5         -6.890470e+00  1.334884e+00   0.000000e+00   6.067418e+01   -9.781363e+01  2.891409e+01   0.000000e+00   0.000000e+00   -0.000000e+00  0.000000e+00  
6         -6.889126e+00  1.334396e+00   0.000000e+00   6.067899e+01   -9.781979e+01  2.891727e+01   0.000000e+00   0.000000e+00   -0.000000e+00  0.000000e+00  
7         -6.888229e+00  1.334074e+00   0.000000e+00   6.068223e+01   -9.782396e+01  2.891942e+01   0.000000e+00   0.000000e+00   -0.000000e+00  0.000000e+00  
8         -6.887615e+00  1.333856e+00   0.000000e+00   6.068446e+01   -9.782684e+01  2.892090e+01   0.000000e+00   0.000000e+00   -0.000000e+00  0.000000e+00  
9         -6.887189e+00  1.333706e+00   0.000000e+00   6.068602e+01   -9.782885e+01  2.892194e+01   0.000000e+00   0.000000e+00   -0.000000e+00  0.000000e+00  
10        -6.886890e+00  1.333601e+00   0.000000e+00   6.068711e+01   -9.783027e+01  2.892266e+01   0.000000e+00   0.000000e+00   -0.000000e+00  0.000000e+00  
11        -6.886678e+00  1.333527e+00   0.000000e+00   6.068789e+01   -9.783127e+01  2.892318e+01   0.000000e+00   0.000000e+00   -0.000000e+00  0.000000e+00  
12        -6.886527e+00  1.333474e+00   0.000000e+00   6.068844e+01   -9.783199e+01  2.892355e+01   0.000000e+00   0.000000e+00   -0.000000e+00  0.000000e+00  
13        -6.886420e+00  1.333437e+00   0.000000e+00   6.068884e+01   -9.783250e+01  2.892381e+01   0.000000e+00   0.000000e+00   -0.000000e+00  0.000000e+00  
14        -6.886343e+00  1.333410e+00   0.000000e+00   6.068912e+01   -9.783287e+01  2.892400e+01   0.000000e+00   0.000000e+00   -0.000000e+00  0.000000e+00  
15        -6.886287e+00  1.333391e+00   0.000000e+00   6.068933e+01   -9.783314e+01  2.892413e+01   0.000000e+00   0.000000e+00   -0.000000e+00  0.000000e+00  
16        -6.886247e+00  1.333377e+00   0.000000e+00   6.068947e+01   -9.783333e+01  2.892423e+01   0.000000e+00   0.000000e+00   -0.000000e+00  0.000000e+00  
17        -6.886219e+00  1.333367e+00   0.000000e+00   6.068958e+01   -9.783347e+01  2.892430e+01   0.000000e+00   0.000000e+00   -0.000000e+00  0.000000e+00  
18        -6.886198e+00  1.333360e+00   0.000000e+00   6.068965e+01   -9.783356e+01  2.892435e+01   0.000000e+00   0.000000e+00   -0.000000e+00  0.000000e+00  
19        -6.886183e+00  1.333355e+00   0.000000e+00   6.068971e+01   -9.783364e+01  2.892439e+01   0.000000e+00   0.000000e+00   -0.000000e+00  0.000000e+00  
20        -6.886173e+00  1.333351e+00   0.000000e+00   6.068975e+01   -9.783369e+01  2.892441e+01   0.000000e+00   0.000000e+00   -0.000000e+00  0.000000e+00  
21        -6.886165e+00  1.333348e+00   0.000000e+00   6.068978e+01   -9.783372e+01  2.892443e+01   0.000000e+00   0.000000e+00   -0.000000e+00  0.000000e+00  
22        -6.886159e+00  1.333346e+00   0.000000e+00   6.068980e+01   -9.783375e+01  2.892445e+01   0.000000e+00   0.000000e+00   -0.000000e+00  0.000000e+00  
-------------------------------------------------------------------------------------------------------------------------------------------------------------

