-------------------------------------------------------------------------------------------------------------------------------------------------------------
Snap      mu             Kin            Pot            Contact        DDI            Dmu(Contact)   Dmu(DDI)       Dmu(grad)      Rot            Lx  
-------------------------------------------------------------------------------------------------------------------------------------------------------------
0         -6.517381e-01  4.244845e-01   0.000000e+00   2.391983e+01   -3.226876e+01  7.272701e+00   0.000000e+00   0.000000e+00   -0.000000e+00  0.000000e+00  
1         -1.432238e+00  4.592093e-01   0.000000e+00   2.086855e+01   -2.821636e+01  5.456357e+00   0.000000e+00   0.000000e+00   -0.000000e+00  0.000000e+00  
2         -1.427630e+00  4.605105e-01   0.000000e+00   2.099525e+01   -2.838091e+01  5.497520e+00   0.000000e+00   0.000000e+00   -0.000000e+00  0.000000e+00  
3         -1.424799e+00  4.595872e-01   0.000000e+00   2.102980e+01   -2.842310e+01  5.508918e+00   0.000000e+00   0.000000e+00   -0.000000e+00  0.000000e+00  
4         -1.423184e+00  4.589237e-01   0.000000e+00   2.104562e+01   -2.844191e+01  5.514186e+00   0.000000e+00   0.000000e+00   -0.000000e+00  0.000000e+00  
5         -1.422303e+00  4.585459e-01   0.000000e+00   2.105347e+01   -2.845114e+01  5.516818e+00   0.000000e+00   0.000000e+00   -0.000000e+00  0.000000e+00  
6         -1.421835e+00  4.583429e-01   0.000000e+00   2.105743e+01   -2.845576e+01  5.518153e+00   0.000000e+00   0.000000e+00   -0.000000e+00  0.000000e+00  
7         -1.421589e+00  4.582363e-01   0.000000e+00   2.105946e+01   -2.845812e+01  5.518838e+00   0.000000e+00   0.000000e+00   -0.000000e+00  0.000000e+00  
8         -1.421460e+00  4.581806e-01   0.000000e+00   2.106051e+01   -2.845934e+01  5.519194e+00   0.000000e+00   0.000000e+00   -0.000000e+00  0.000000e+00  
9         -1.421392e+00  4.581514e-01   0.000000e+00   2.106106e+01   -2.845999e+01  5.519381e+00   0.000000e+00   0.000000e+00   -0.000000e+00  0.000000e+00  
10        -1.421356e+00  4.581361e-01   0.000000e+00   2.106135e+01   -2.846033e+01  5.519481e+00   0.000000e+00   0.000000e+00   -0.000000e+00  0.000000e+00  
11        -1.421337e+00  4.581279e-01   0.000000e+00   2.106151e+01   -2.846051e+01  5.519534e+00   0.000000e+00   0.000000e+00   -0.000000e+00  0.000000e+00  
12        -1.421327e+00  4.581236e-01   0.000000e+00   2.106160e+01   -2.846061e+01  5.519563e+00   0.000000e+00   0.000000e+00   -0.000000e+00  0.000000e+00  
13        -1.421321e+00  4.581212e-01   0.000000e+00   2.106164e+01   -2.846066e+01  5.519579e+00   0.000000e+00   0.000000e+00   -0.000000e+00  0.000000e+00  
14        -1.421318e+00  4.581200e-01   0.000000e+00   2.106167e+01   -2.846069e+01  5.519587e+00   0.000000e+00   0.000000e+00   -0.000000e+00  0.000000e+00  
15        -1.421317e+00  4.581193e-01   0.000000e+00   2.106168e+01   -2.846071e+01  5.519591e+00   0.000000e+00   0.000000e+00   -0.000000e+00  0.000000e+00  
16        -1.421316e+00  4.581189e-01   0.000000e+00   2.106169e+01   -2.846072e+01  5.519594e+00   0.000000e+00   0.000000e+00   -0.000000e+00  0.000000e+00  
-------------------------------------------------------------------------------------------------------------------------------------------------------------

