
**********************************************
Real-time propagation in 3D, OPTION = 2
MPI nodes = 8, OMP threads = 16, cores = 128
**********************************************

Interactions
Contact: Natoms = 1.50000000000e+05, as = 6.000000e+01 * a0, G = 1.077890e+04, G * par = 2.155779e+04
Three-body: K3 =  0.000000e+00, g3 = 0.000000e+00
Regular DDI: add = 1.101000e+02 * a0, GD = 4.721954e+03, GD * par = 9.443909e+03, edd = 1.835000e+00
     Dipolar cutoff Rcut = 3.861760e+00, Lcut = 1.373863e+02

QF = 1: h2 = 1.400660e+05, h4 = 0.000000e+00
        q3 = 0.000000e+00, q5 = 6.446430e+00

GRAD = 0

Trap parameters:
GAMMA = 0.000000e+00, NU = 0.000000e+00, LAMBDA = 0.000000e+00
Parameters of rotation: OMEGA = 0.000000e+00, OMEGA * par = 0.000000e+00

Space discretization: NX = 128, NY = 128, NZ = 128
                      DX = 2.146661e+00, DY = 6.034000e-02, DZ = 6.034000e-02
      Unit of length: aho = 5.552380e-07 m

Time discretization: NITER = 5000 (NSNAP = 2000)
                     DT = 1.820458e-03

Initial state: file ./imag3d-finalpsi.bin
ADD_VORTICES = 0, ADD_RANDOM_PHASE = 0


MUREL = 1.000000e-12, MUEND=1.000000e+05

-------------------------------------------------------------------
Snap      <r>            <x>            <y>            <z>
-------------------------------------------------------------------
0         1.452983e+01   1.451922e+01   3.924524e-01   3.924524e-01  
1         1.452831e+01   1.451772e+01   3.921638e-01   3.921638e-01  
2         1.452587e+01   1.451531e+01   3.916287e-01   3.916287e-01  
3         1.452404e+01   1.451351e+01   3.909163e-01   3.909163e-01  
4         1.452363e+01   1.451315e+01   3.901067e-01   3.901067e-01  
5         1.452462e+01   1.451418e+01   3.892860e-01   3.892860e-01  
6         1.452658e+01   1.451618e+01   3.885488e-01   3.885488e-01  
7         1.452906e+01   1.451869e+01   3.879957e-01   3.879957e-01  
8         1.453168e+01   1.452133e+01   3.877254e-01   3.877254e-01  
9         1.453417e+01   1.452382e+01   3.878263e-01   3.878263e-01  
10        1.453637e+01   1.452600e+01   3.883677e-01   3.883677e-01  
11        1.453822e+01   1.452778e+01   3.893939e-01   3.893939e-01  
12        1.453969e+01   1.452917e+01   3.909217e-01   3.909217e-01  
13        1.454082e+01   1.453020e+01   3.929397e-01   3.929397e-01  
14        1.454168e+01   1.453092e+01   3.954112e-01   3.954112e-01  
15        1.454229e+01   1.453137e+01   3.982781e-01   3.982781e-01  
16        1.454270e+01   1.453161e+01   4.014665e-01   4.014665e-01  
17        1.454295e+01   1.453167e+01   4.048940e-01   4.048940e-01  
18        1.454305e+01   1.453158e+01   4.084767e-01   4.084767e-01  
19        1.454310e+01   1.453141e+01   4.121354e-01   4.121354e-01  
20        1.454321e+01   1.453132e+01   4.158006e-01   4.158006e-01  
21        1.454358e+01   1.453148e+01   4.194164e-01   4.194164e-01  
22        1.454440e+01   1.453209e+01   4.229405e-01   4.229405e-01  
23        1.454580e+01   1.453330e+01   4.263430e-01   4.263430e-01  
24        1.454783e+01   1.453514e+01   4.296042e-01   4.296042e-01  
25        1.455036e+01   1.453748e+01   4.327117e-01   4.327117e-01  
26        1.455313e+01   1.454008e+01   4.356594e-01   4.356594e-01  
27        1.455580e+01   1.454259e+01   4.384458e-01   4.384458e-01  
28        1.455801e+01   1.454464e+01   4.410743e-01   4.410743e-01  
29        1.455951e+01   1.454599e+01   4.435524e-01   4.435524e-01  
30        1.456019e+01   1.454653e+01   4.458918e-01   4.458918e-01  
31        1.456012e+01   1.454632e+01   4.481063e-01   4.481063e-01  
32        1.455945e+01   1.454552e+01   4.502116e-01   4.502116e-01  
33        1.455842e+01   1.454437e+01   4.522229e-01   4.522229e-01  
34        1.455727e+01   1.454310e+01   4.541552e-01   4.541552e-01  
35        1.455621e+01   1.454192e+01   4.560226e-01   4.560226e-01  
36        1.455541e+01   1.454100e+01   4.578389e-01   4.578389e-01  
37        1.455498e+01   1.454046e+01   4.596167e-01   4.596167e-01  
38        1.455501e+01   1.454037e+01   4.613677e-01   4.613677e-01  
39        1.455552e+01   1.454078e+01   4.631033e-01   4.631033e-01  
40        1.455651e+01   1.454166e+01   4.648351e-01   4.648351e-01  
41        1.455795e+01   1.454299e+01   4.665734e-01   4.665734e-01  
42        1.455976e+01   1.454469e+01   4.683283e-01   4.683283e-01  
43        1.456184e+01   1.454665e+01   4.701098e-01   4.701098e-01  
44        1.456404e+01   1.454874e+01   4.719273e-01   4.719273e-01  
45        1.456622e+01   1.455080e+01   4.737895e-01   4.737895e-01  
46        1.456821e+01   1.455267e+01   4.757051e-01   4.757051e-01  
47        1.456985e+01   1.455418e+01   4.776828e-01   4.776828e-01  
48        1.457099e+01   1.455519e+01   4.797313e-01   4.797313e-01  
49        1.457155e+01   1.455561e+01   4.818596e-01   4.818596e-01  
50        1.457148e+01   1.455539e+01   4.840771e-01   4.840771e-01  
51        1.457077e+01   1.455453e+01   4.863927e-01   4.863927e-01  
52        1.456951e+01   1.455310e+01   4.888156e-01   4.888156e-01  
53        1.456780e+01   1.455122e+01   4.913555e-01   4.913555e-01  
54        1.456579e+01   1.454903e+01   4.940216e-01   4.940216e-01  
55        1.456365e+01   1.454669e+01   4.968187e-01   4.968187e-01  
56        1.456156e+01   1.454439e+01   4.997444e-01   4.997444e-01  
57        1.455970e+01   1.454232e+01   5.027889e-01   5.027889e-01  
58        1.455822e+01   1.454063e+01   5.059384e-01   5.059384e-01  
59        1.455725e+01   1.453943e+01   5.091778e-01   5.091778e-01  
60        1.455682e+01   1.453877e+01   5.124913e-01   5.124913e-01  
61        1.455689e+01   1.453859e+01   5.158628e-01   5.158628e-01  
62        1.455730e+01   1.453876e+01   5.192751e-01   5.192751e-01  
63        1.455782e+01   1.453904e+01   5.227107e-01   5.227107e-01  
64        1.455820e+01   1.453917e+01   5.261520e-01   5.261520e-01  
65        1.455821e+01   1.453893e+01   5.295818e-01   5.295818e-01  
66        1.455770e+01   1.453817e+01   5.329859e-01   5.329859e-01  
