-------------------------------------------------------------------------------------------------------------------------------------------------------------
Snap      mu             Kin            Pot            Contact        DDI            Dmu(Contact)   Dmu(DDI)       Dmu(grad)      Rot            Lx  
-------------------------------------------------------------------------------------------------------------------------------------------------------------
0         -1.193690e+00  1.210057e+00   0.000000e+00   8.128905e+01   -1.348249e+02  5.113211e+01   0.000000e+00   0.000000e+00   -0.000000e+00  0.000000e+00  
1         -8.473426e+00  1.545210e+00   0.000000e+00   6.893885e+01   -1.145374e+02  3.557989e+01   0.000000e+00   0.000000e+00   -0.000000e+00  0.000000e+00  
2         -8.458566e+00  1.541918e+00   0.000000e+00   6.903332e+01   -1.146754e+02  3.564158e+01   0.000000e+00   0.000000e+00   -0.000000e+00  0.000000e+00  
3         -8.452021e+00  1.539304e+00   0.000000e+00   6.905411e+01   -1.147016e+02  3.565617e+01   0.000000e+00   0.000000e+00   -0.000000e+00  0.000000e+00  
4         -8.448085e+00  1.537824e+00   0.000000e+00   6.906665e+01   -1.147177e+02  3.566513e+01   0.000000e+00   0.000000e+00   -0.000000e+00  0.000000e+00  
5         -8.445480e+00  1.536883e+00   0.000000e+00   6.907513e+01   -1.147287e+02  3.567123e+01   0.000000e+00   0.000000e+00   -0.000000e+00  0.000000e+00  
6         -8.443636e+00  1.536235e+00   0.000000e+00   6.908124e+01   -1.147367e+02  3.567563e+01   0.000000e+00   0.000000e+00   -0.000000e+00  0.000000e+00  
7         -8.442266e+00  1.535762e+00   0.000000e+00   6.908584e+01   -1.147428e+02  3.567894e+01   0.000000e+00   0.000000e+00   -0.000000e+00  0.000000e+00  
8         -8.441211e+00  1.535403e+00   0.000000e+00   6.908941e+01   -1.147475e+02  3.568152e+01   0.000000e+00   0.000000e+00   -0.000000e+00  0.000000e+00  
9         -8.440375e+00  1.535120e+00   0.000000e+00   6.909225e+01   -1.147513e+02  3.568358e+01   0.000000e+00   0.000000e+00   -0.000000e+00  0.000000e+00  
10        -8.439699e+00  1.534894e+00   0.000000e+00   6.909457e+01   -1.147544e+02  3.568525e+01   0.000000e+00   0.000000e+00   -0.000000e+00  0.000000e+00  
11        -8.439140e+00  1.534708e+00   0.000000e+00   6.909650e+01   -1.147570e+02  3.568664e+01   0.000000e+00   0.000000e+00   -0.000000e+00  0.000000e+00  
12        -8.438673e+00  1.534553e+00   0.000000e+00   6.909811e+01   -1.147591e+02  3.568780e+01   0.000000e+00   0.000000e+00   -0.000000e+00  0.000000e+00  
