-------------------------------------------------------------------------------------------------------------------------------------------------------------
Snap      mu             Kin            Pot            Contact        DDI            Dmu(Contact)   Dmu(DDI)       Dmu(grad)      Rot            Lx  
-------------------------------------------------------------------------------------------------------------------------------------------------------------
0         -1.440416e+00  4.575672e-01   0.000000e+00   2.106169e+01   -2.848678e+01  5.527107e+00   0.000000e+00   0.000000e+00   -0.000000e+00  0.000000e+00  
1         -1.440849e+00  4.581427e-01   0.000000e+00   2.106702e+01   -2.849401e+01  5.528001e+00   0.000000e+00   0.000000e+00   0.000000e+00   -5.075821e-20 
2         -1.441295e+00  4.588068e-01   0.000000e+00   2.107341e+01   -2.850268e+01  5.529172e+00   0.000000e+00   0.000000e+00   0.000000e+00   -1.998807e-19 
3         -1.441687e+00  4.595190e-01   0.000000e+00   2.108092e+01   -2.851287e+01  5.530746e+00   0.000000e+00   0.000000e+00   0.000000e+00   -4.030367e-19 
4         -1.441974e+00  4.602413e-01   0.000000e+00   2.108957e+01   -2.852461e+01  5.532824e+00   0.000000e+00   0.000000e+00   -0.000000e+00  4.128925e-19  
5         -1.442119e+00  4.609441e-01   0.000000e+00   2.109937e+01   -2.853790e+01  5.535472e+00   0.000000e+00   0.000000e+00   -0.000000e+00  3.434724e-19  
6         -1.442100e+00  4.616083e-01   0.000000e+00   2.111028e+01   -2.855271e+01  5.538722e+00   0.000000e+00   0.000000e+00   0.000000e+00   -8.860726e-20 
7         -1.441908e+00  4.622232e-01   0.000000e+00   2.112228e+01   -2.856899e+01  5.542584e+00   0.000000e+00   0.000000e+00   -0.000000e+00  2.875189e-18  
8         -1.441547e+00  4.627851e-01   0.000000e+00   2.113529e+01   -2.858666e+01  5.547041e+00   0.000000e+00   0.000000e+00   0.000000e+00   -1.078738e-18 
9         -1.441024e+00  4.632949e-01   0.000000e+00   2.114925e+01   -2.860563e+01  5.552057e+00   0.000000e+00   0.000000e+00   -0.000000e+00  9.602939e-19  
10        -1.440355e+00  4.637568e-01   0.000000e+00   2.116406e+01   -2.862576e+01  5.557582e+00   0.000000e+00   0.000000e+00   0.000000e+00   -2.892904e-18 
11        -1.439554e+00  4.641754e-01   0.000000e+00   2.117965e+01   -2.864694e+01  5.563568e+00   0.000000e+00   0.000000e+00   -0.000000e+00  2.884820e-18  
12        -1.438632e+00  4.645545e-01   0.000000e+00   2.119592e+01   -2.866907e+01  5.569972e+00   0.000000e+00   0.000000e+00   0.000000e+00   -3.366926e-18 
13        -1.437597e+00  4.648962e-01   0.000000e+00   2.121282e+01   -2.869207e+01  5.576758e+00   0.000000e+00   0.000000e+00   -0.000000e+00  8.435807e-18  
14        -1.436455e+00  4.652018e-01   0.000000e+00   2.123029e+01   -2.871585e+01  5.583899e+00   0.000000e+00   0.000000e+00   -0.000000e+00  5.700300e-19  
15        -1.435217e+00  4.654728e-01   0.000000e+00   2.124829e+01   -2.874035e+01  5.591363e+00   0.000000e+00   0.000000e+00   -0.000000e+00  3.504497e-18  
16        -1.433896e+00  4.657134e-01   0.000000e+00   2.126677e+01   -2.876549e+01  5.599113e+00   0.000000e+00   0.000000e+00   0.000000e+00   -2.696965e-18 
17        -1.432512e+00  4.659313e-01   0.000000e+00   2.128566e+01   -2.879119e+01  5.607090e+00   0.000000e+00   0.000000e+00   -0.000000e+00  2.855776e-18  
18        -1.431093e+00  4.661376e-01   0.000000e+00   2.130484e+01   -2.881729e+01  5.615216e+00   0.000000e+00   0.000000e+00   0.000000e+00   -5.103519e-18 
19        -1.429671e+00  4.663451e-01   0.000000e+00   2.132417e+01   -2.884358e+01  5.623390e+00   0.000000e+00   0.000000e+00   -0.000000e+00  3.341474e-18  
20        -1.428282e+00  4.665662e-01   0.000000e+00   2.134346e+01   -2.886980e+01  5.631496e+00   0.000000e+00   0.000000e+00   0.000000e+00   -1.094788e-18 
